!23456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC12345678912345678912345678912345612345612312123      w  j  i  t
C-          C                       C2          E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L
CX-         C4                      C5X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  6  1  1  1
C2-         C3X                     C5X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  6  1  2  1
C2-         C5                      C7          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
CX-         C5                      C6X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  7  1  1  1
C2-         C4X                     C6X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  7  1  2  1
C2-         C6                      C8          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
CX-         C6                      C7X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  8  1  1  1
C2-         C5X                     C7X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  8  1  2  1
C2-         C7                      C9          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
CX-         C7                      C8X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  1  1
C2-         C6X                     C8X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  2  1
C2-         C8                      C10         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
CX-         C8                      C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  1  1
C2-         C7X                     C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  2  1
C3-         C3                      C6          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C2X-        C3                      C5X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  6  1  1  1
C3-         C2X                     C5X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  6  1  2  1
C3-         C4                      C7          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C2X-        C4                      C6X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  7  1  1  1
C3-         C3X                     C6X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  7  1  2  1
C3-         C5                      C8          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C2X-        C5                      C7X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  8  1  1  1
C3-         C4X                     C7X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  8  1  2  1
C3-         C6                      C9          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C2X-        C6                      C8X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  1  1
C3-         C5X                     C8X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  2  1
C3-         C7                      C10         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C2X-        C7                      C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  1  1
C3-         C6X                     C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  2  1
C4-         C2                      C6          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C3X-        C2                      C5X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  6  1  1  1
C4-         CX                      C5X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  6  1  2  1
C4-         C3                      C7          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C3X-        C3                      C6X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  7  1  1  1
C4-         C2X                     C6X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  7  1  2  1
C4-         C4                      C8          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C3X-        C4                      C7X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  8  1  1  1
C4-         C3X                     C7X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  8  1  2  1
C4-         C5                      C9          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C3X-        C5                      C8X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  1  1
C4-         C4X                     C8X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  2  1
C4-         C6                      C10         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C3X-        C6                      C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  1  1
C4-         C5X                     C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  2  1
C5-         C2                      C7          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C4X-        C2                      C6X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  7  1  1  1
C5-         CX                      C6X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  7  1  2  1
C5-         C3                      C8          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C4X-        C3                      C7X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  8  1  1  1
C5-         C2X                     C7X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  8  1  2  1
C5-         C4                      C9          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C4X-        C4                      C8X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  1  1
C5-         C3X                     C8X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  2  1
C5-         C5                      C10         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C4X-        C5                      C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  1  1
C5-         C4X                     C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  2  1
C6-         C2                      C8          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C5X-        C2                      C7X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  8  1  1  1
C6-         CX                      C7X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  8  1  2  1
C6-         C3                      C9          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C5X-        C3                      C8X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  1  1
C6-         C2X                     C8X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  2  1
C6-         C4                      C10         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C5X-        C4                      C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  1  1
C6-         C3X                     C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  2  1
C7-         C2                      C9          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C6X-        C2                      C8X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  1  1
C7-         CX                      C8X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  2  1
C7-         C3                      C10         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C6X-        C3                      C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  1  1
C7-         C2X                     C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  2  1
C8-         C2                      C10         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
C7X-        C2                      C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  1  1
C8-         CX                      C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  2  1
C           C10-                    C5          C6          E-                       1.00E-09     0.00      0.0    10   300  5 D AD E
X           C10-                    C4X         C6          E-                       4.55E-10     0.00      0.0    10   300  5 D AD E !  5  1  1  1
X           C10-                    C5          C5X         E-                       5.45E-10     0.00      0.0    10   300  5 D AD E !  6  2  1  1
C           C9X-                    C4X         C6          E-                       4.55E-10     0.00      0.0    10   300  5 D AD E !  5  1  2  1
C           C9X-                    C5          C5X         E-                       5.45E-10     0.00      0.0    10   300  5 D AD E !  6  2  2  1
C           C2-                     C3          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C2-                     C2X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  3  1  1  1
C           CX-                     C2X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  3  1  2  1
C           C2H-                    C3H         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C2H-                    C2XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  3  1  1  1
C           CXH-                    C2XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  3  1  2  1
C           C3-                     C4          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C3-                     C3X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  4  1  1  1
C           C2X-                    C3X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  4  1  2  1
C           C3H-                    C4H         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C3H-                    C3XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  4  1  1  1
C           C2XH-                   C3XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  4  1  2  1
C           C3N-                    C4N         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C3N-                    C3XN        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  4  1  1  1
C           C2XN-                   C3XN        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  4  1  2  1
C           C4-                     C5          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C4-                     C4X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  5  1  1  1
C           C3X-                    C4X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  5  1  2  1
C           C4H-                    C5H         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C4H-                    C4XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  5  1  1  1
C           C3XH-                   C4XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  5  1  2  1
C           C5-                     C6          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C5-                     C5X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  6  1  1  1
C           C4X-                    C5X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  6  1  2  1
C           C5H-                    C6H         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C5H-                    C5XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  6  1  1  1
C           C4XH-                   C5XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  6  1  2  1
C           C6-                     C7          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C6-                     C6X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  7  1  1  1
C           C5X-                    C6X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  7  1  2  1
C           C6H-                    C7H         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C6H-                    C6XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  7  1  1  1
C           C5XH-                   C6XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  7  1  2  1
C           C7-                     C8          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C7-                     C7X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  8  1  1  1
C           C6X-                    C7X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  8  1  2  1
C           C7H-                    C8H         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C7H-                    C7XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  8  1  1  1
C           C6XH-                   C7XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  8  1  2  1
C           C8-                     C9          E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C8-                     C8X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  1  1
C           C7X-                    C8X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  2  1
C           C8H-                    C9H         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C8H-                    C8XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  1  1
C           C7XH-                   C8XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E !  9  1  2  1
C           C9-                     C10         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C9-                     C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  1  1
C           C8X-                    C9X         E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  2  1
C           C9H-                    C10H        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E
X           C9H-                    C9XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  1  1
C           C8XH-                   C9XH        E-                                   1.00E-09     0.00      0.0    10   300  5 D AD E ! 10  1  2  1
C           CH-                     C2H         E-                                   1.00E-09     0.00      0.0    10   300  5 E AD E
X           CH-                     CXH         E-                                   1.00E-09     0.00      0.0    10   300  5 E AD E !  2  1  1  1
C           XH-                     CXH         E-                                   1.00E-09     0.00      0.0    10   300  5 E AD E !  2  1  2  1
C           O-                      CO          E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L
X           O-                      XO          E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
C           OH-                     HCO         E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L
X           OH-                     HXO         E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
C           S-                      CS          E-                                   1.00E-10     0.00      0.0    10 41000  5 C AD L
X           S-                      XS          E-                                   1.00E-10     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
CH2         O-                      H2CO        E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L
XH2         O-                      H2XO        E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
CH3         CN-                     CH3CN       E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L
XH3         CN-                     XH3CN       E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
XH3         CN-                     CH3XN       E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L !  1  2  1  1
CH3         XN-                     XH3CN       E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L !  1  1  2  1
CH3         XN-                     CH3XN       E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L !  1  2  2  1
CH3         OH-                     CH3OH       E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L
XH3         OH-                     XH3OH       E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
CH          O-                      HCO         E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L
XH          O-                      HXO         E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
CH          O                       HCO+        E-                                   1.09E-11    -2.19    165.1    10  2500  5 C AD C
XH          O                       HXO+        E-                                   1.09E-11    -2.19    165.1    10  2500  5 C AD C !  1  1  1  1
CH          OH-                     H2CO        E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L
XH          OH-                     H2XO        E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
CO          S-                      OCS         E-                                   3.00E-10     0.00      0.0    10 41000  5 C AD L
XO          S-                      OXS         E-                                   3.00E-10     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
H-          C2                      C2H         E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L
H-          CX                      CXH         E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L !  2  1  1  1
H-          C2H                     C2H2        E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L
H-          CXH                     CXH2        E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L !  2  1  1  1
H-          C                       CH          E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L
H-          X                       XH          E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
H-          CH2                     CH3         E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L
H-          XH2                     XH3         E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
H-          CH3                     CH4         E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L
H-          XH3                     XH4         E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
H-          CH                      CH2         E-                                   1.00E-10     0.00      0.0    10 41000  5 C AD L
H-          XH                      XH2         E-                                   1.00E-10     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
H-          CN                      HCN         E-                                   1.00E-10     0.00      0.0    10 41000  5 C AD L
H-          XN                      HXN         E-                                   1.00E-10     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
H-          CO                      HCO         E-                                   2.00E-11     0.00      0.0    10 41000  5 B AD M
H-          XO                      HXO         E-                                   2.00E-11     0.00      0.0    10 41000  5 B AD M !  1  1  1  1
H-          H                       H2          E-                                   4.82E-09     0.02      4.3    10   100  5 A AD M
H-          H                       H2          E-                                   4.32E-09    -0.39     39.4   101  3000  5 A AD M
H-          HCO                     H2CO        E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L
H-          HXO                     H2XO        E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
H-          N                       NH          E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L
H-          NH2                     NH3         E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L
H-          NH                      NH2         E-                                   1.00E-10     0.00      0.0    10 41000  5 C AD L
H-          O                       OH          E-                                   1.00E-09     0.00      0.0    10 41000  5 C AD L
H-          OH                      H2O         E-                                   1.00E-10     0.00      0.0    10 41000  5 C AD L
H2          C-                      CH2         E-                                   1.00E-13     0.00      0.0    10 41000  5 C AD L
H2          X-                      XH2         E-                                   1.00E-13     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
H2          O-                      H2O         E-                                   7.00E-10     0.00      0.0    10 41000  5 C AD L
H           C-                      CH          E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L
H           X-                      XH          E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L !  1  1  1  1
H           C10-                    C10H        E-                                   1.80E-10     0.00      0.0    10   300  5 C AD M
H           C9X-                    C9XH        E-                                   1.80E-10     0.00      0.0    10   300  5 C AD M ! 10  1  1  1
H           C10H-                   C10H2       E-                                   1.00E-09     0.00      0.0    10   300  5 C AD M
H           C9XH-                   C9XH2       E-                                   1.00E-09     0.00      0.0    10   300  5 C AD M ! 10  1  1  1
H           C2-                     C2H         E-                                   7.70E-09     0.00      0.0    10   300  5 C AD M
H           CX-                     CXH         E-                                   7.70E-09     0.00      0.0    10   300  5 C AD M !  2  1  1  1
H           C2H-                    C2H2        E-                                   1.60E-09     0.00      0.0    10   300  5 C AD M
H           CXH-                    CXH2        E-                                   1.60E-09     0.00      0.0    10   300  5 C AD M !  2  1  1  1
H           C3-                     C3H         E-                                   7.70E-09     0.00      0.0    10   300  5 C AD M
H           C2X-                    C2XH        E-                                   7.70E-09     0.00      0.0    10   300  5 C AD M !  3  1  1  1
H           C3H-                    H2CCC       E-                                   1.00E-10     0.00      0.0    10   300  5 D AD E
H           C2XH-                   H2XCC       E-                                   3.33E-11     0.00      0.0    10   300  5 D AD E !  1  1  1  1
H           C2XH-                   H2CXC       E-                                   3.33E-11     0.00      0.0    10   300  5 D AD E !  1  2  1  1
H           C2XH-                   H2CCX       E-                                   3.33E-11     0.00      0.0    10   300  5 D AD E !  1  3  1  1
H           C3N-                    HC3N        E-                                   5.40E-10     0.00      0.0    10 41000  5 B AD M
H           C2XN-                   HC2XN       E-                                   5.40E-10     0.00      0.0    10 41000  5 B AD M !  3  1  1  1
H           C4-                     C4H         E-                                   6.20E-10     0.00      0.0    10   300  5 C AD M
H           C3X-                    C3XH        E-                                   6.20E-10     0.00      0.0    10   300  5 C AD M !  4  1  1  1
H           C4H-                    HC4H        E-                                   8.30E-10     0.00      0.0    10   300  5 C AD M
H           C3XH-                   HC3XH       E-                                   8.30E-10     0.00      0.0    10   300  5 C AD M !  4  1  1  1
H           C5-                     C5H         E-                                   6.20E-10     0.00      0.0    10   300  5 C AD M
H           C4X-                    C4XH        E-                                   6.20E-10     0.00      0.0    10   300  5 C AD M !  5  1  1  1
H           C5H-                    C5H2        E-                                   1.00E-09     0.00      0.0    10   300  5 C AD M
H           C4XH-                   C4XH2       E-                                   1.00E-09     0.00      0.0    10   300  5 C AD M !  5  1  1  1
H           C5N-                    HC5N        E-                                   5.80E-10     0.00      0.0    10 41000  5 B AD M
H           C4XN-                   HC4XN       E-                                   5.80E-10     0.00      0.0    10 41000  5 B AD M !  5  1  1  1
H           C6-                     C6H         E-                                   6.10E-10     0.00      0.0    10   300  5 C AD M
H           C5X-                    C5XH        E-                                   6.10E-10     0.00      0.0    10   300  5 C AD M !  6  1  1  1
H           C6H-                    C6H2        E-                                   5.00E-10     0.00      0.0    10   300  5 C AD M
H           C5XH-                   C5XH2       E-                                   5.00E-10     0.00      0.0    10   300  5 C AD M !  6  1  1  1
H           C7-                     C7H         E-                                   2.83E-10     0.00      0.0    10   300  5 C AD M
H           C6X-                    C6XH        E-                                   2.83E-10     0.00      0.0    10   300  5 C AD M !  7  1  1  1
H           C7H-                    C7H2        E-                                   7.40E-10     0.00      0.0    10   300  5 C AD M
H           C6XH-                   C6XH2       E-                                   7.40E-10     0.00      0.0    10   300  5 C AD M !  7  1  1  1
H           C8-                     C8H         E-                                   2.41E-10     0.00      0.0    10   300  5 C AD M
H           C7X-                    C7XH        E-                                   2.41E-10     0.00      0.0    10   300  5 C AD M !  8  1  1  1
H           C8H-                    C8H2        E-                                   1.00E-09     0.00      0.0    10   300  5 C AD M
H           C7XH-                   C7XH2       E-                                   1.00E-09     0.00      0.0    10   300  5 C AD M !  8  1  1  1
H           C9-                     C9H         E-                                   1.22E-10     0.00      0.0    10   300  5 C AD M
H           C8X-                    C8XH        E-                                   1.22E-10     0.00      0.0    10   300  5 C AD M !  9  1  1  1
H           C9H-                    C9H2        E-                                   1.00E-09     0.00      0.0    10   300  5 C AD M
H           C8XH-                   C8XH2       E-                                   1.00E-09     0.00      0.0    10   300  5 C AD M !  9  1  1  1
H           CH-                     CH2         E-                                   1.00E-10     0.00      0.0    10   300  5 E AD E
H           XH-                     XH2         E-                                   1.00E-10     0.00      0.0    10   300  5 E AD E !  1  1  1  1
H           CN-                     HCN         E-                                   6.30E-10     0.00      0.0    10 41000  5 B AD M
H           XN-                     HXN         E-                                   6.30E-10     0.00      0.0    10 41000  5 B AD M !  1  1  1  1
H           O-                      OH          E-                                   5.00E-10     0.00      0.0    10 41000  5 C AD L
H           OH-                     H2O         E-                                   1.40E-09     0.00      0.0    10 41000  5 C AD L
H           S-                      HS          E-                                   1.00E-10     0.00      0.0    10 41000  5 C AD L
N           C2-                     C2N         E-                                   1.15E-10     0.00      0.0    10   300  5 C AD M
N           CX-                     CXN         E-                                   1.15E-10     0.00      0.0    10   300  5 C AD M !  2  1  1  1
N           C2H-                    C2N         H           E-                       3.00E-12     0.00      0.0    10   300  5 C AD M
N           CXH-                    CXN         H           E-                       3.00E-12     0.00      0.0    10   300  5 C AD M !  2  1  1  1
N           C3-                     C3N         E-                                   1.00E-10     0.00      0.0    10   300  5 C AD M
N           C2X-                    C2XN        E-                                   1.00E-10     0.00      0.0    10   300  5 C AD M !  3  1  1  1
N           C3H-                    HC3N        E-                                   5.00E-12     0.00      0.0    10   300  5 D AD E
N           C2XH-                   HC2XN       E-                                   5.00E-12     0.00      0.0    10   300  5 D AD E !  3  1  1  1
N           C4-                     C4N         E-                                   1.00E-10     0.00      0.0    10   300  5 C AD M
N           C3X-                    C3XN        E-                                   1.00E-10     0.00      0.0    10   300  5 C AD M !  4  1  1  1
N           C4H-                    CN          C3H         E-                       3.00E-12     0.00      0.0    10   300  5 C AD M
N           C3XH-                   XN          C3H         E-                       7.50E-13     0.00      0.0    10   300  5 C AD M !  1  1  1  1
N           C3XH-                   CN          C2XH        E-                       2.25E-12     0.00      0.0    10   300  5 C AD M !  3  2  1  1
N           C5-                     C5N         E-                                   1.35E-10     0.00      0.0    10   300  5 C AD M
N           C4X-                    C4XN        E-                                   1.35E-10     0.00      0.0    10   300  5 C AD M !  5  1  1  1
N           C5H-                    HC5N        E-                                   5.00E-12     0.00      0.0    10   300  5 C AD M
N           C4XH-                   HC4XN       E-                                   5.00E-12     0.00      0.0    10   300  5 C AD M !  5  1  1  1
